Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0043651~linoleic acid metabolic process	7	0.2343488449949782	0.005348780804005277	Q9QXF7, Q9NP80, O54750, Q9NYP7, O54749, O60427, P51589	2788	8	10670	3.348726685796269	0.9999999999999917	0.8082007794851974	0.8063287062037956
GOTERM_BP_DIRECT	GO:1901096~regulation of autophagosome maturation	7	0.2343488449949782	0.005348780804005277	Q3MII6, Q9VEV4, Q5R792, Q29611, Q80U30, O94817	2788	8	10670	3.348726685796269	0.9999999999999917	0.8082007794851974	0.8063287062037956
GOTERM_BP_DIRECT	GO:0008333~endosome to lysosome transport	17	0.5691329092735186	0.0068115580589777095	Q8CGS4, Q63615, Q9H269, Q3UHD6, P59015, Q6PHU5, Q86VS8, Q6IRE4, Q5RE48, Q9VEV4, Q920Q4, Q99LI8, A7MB11, Q6P3W7, E7F590, Q4QQV8, Q8TDB6	2788	34	10670	1.913558106169297	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	18	0.6026113157013726	0.007198754113331571	Q9BXW4, Q61194, Q9UHD2, Q99570, O75351, O08623, Q23023, Q8C0J2, Q9BXM7, P23787, Q9Y263, Q9UMX0, O70405, Q14596, E7F590, O94817, O35604, Q99PL6	2788	37	10670	1.8618403195160729	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	38	1.2721794442584533	0.0073118708872677825	Q8JHF2, P81556, Q9V6X7, D3ZHH1, B3STU3, Q9VAC5, Q969H0, Q9JHB3, Q02067, Q9VQG2, Q6IRB2, P10079, D3Z902, P10041, Q8K0C9, Q6KFX9, P00504, P17074, Q8TDB6, Q90Y54, Q8VBV4, Q8UWJ4, Q80VP1, Q2PZL6, Q9QUS4, Q5ZIJ9, Q4JIM4, Q04721, Q92542, Q5ZQU0, Q96T58, Q9JMB8	2788	98	10670	1.483983837437414	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0006636~unsaturated fatty acid biosynthetic process	9	0.3013056578506863	0.007496931306448307	Q6PC64, Q9GZR5, Q3S8M4, Q5ZJR8, Q9NYP7, P58137, Q2KIA4, O60427, A4FV48	2788	13	10670	2.649541993157488	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0006607~NLS-bearing protein import into nucleus	9	0.3013056578506863	0.007496931306448307	P49792, O35344, O35345, Q9ERU9, P48820, P0DJD0, P70168, H2QII6, Q8BKC5	2788	13	10670	2.649541993157488	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0045116~protein neddylation	9	0.3013056578506863	0.007496931306448307	O74549, Q5RHX6, Q9UBF6, Q8QG64, P61082, Q6NTW6, Q5R9G1, Q9VJ33	2788	13	10670	2.649541993157488	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0032743~positive regulation of interleukin-2 production	11	0.36826247070639434	0.007531467976740167	P62909, P00491, Q9UDY8, Q03347, Q9UJZ1, Q01063, Q62261, P39429, Q64287, Q9Y4K3	2788	18	10670	2.338793240873585	1.0	0.9685147330088844	0.9662713170158129
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	8	0.2678272514228323	0.009744330616297061	Q9Y5R2, Q9H251, Q9R0S2, Q08180, Q99PW6, Q6UXZ4, Q9HAR2, Q96JQ0	2788	11	10670	2.7833572453371596	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:1903076~regulation of protein localization to plasma membrane	10	0.33478406427854035	0.010084018845815106	Q00168, P63245, Q03114, Q00535, Q62261, Q9UKG1, O70404, Q29611, Q5SW96	2788	16	10670	2.3919476327116214	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	24	0.8034817542684968	0.010314043663303123	Q95LD9, Q9QXF7, P79761, P97872, P47990, O75897, O15440, Q9CX98, Q99N34, Q7Z449, O46658, Q8K4C0, Q6PIU2, P51589, Q9Y6A2, Q1JQE6, O54750, P08183, Q86WA6, O15438, O54749, P48758, P49109, Q9Z0T0	2788	56	10670	1.6401926624308258	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0031398~positive regulation of protein ubiquitination	22	0.7365249414127887	0.01042695446226638	Q5ZHY5, Q8VBV4, O75832, P51593, O42123, Q969H0, Q9Z0H7, O08759, Q99P31, Q3T0J1, Q99M87, Q9Y4K3, D3Z902, Q9BXM7, Q90593, Q9UDY8, Q5U2S1, Q8R143, Q8WWW0, Q13490, Q9UMX0	2788	50	10670	1.6839311334289815	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0015914~phospholipid transport	14	0.4686976899899564	0.01133716531454643	Q8TF62, Q9Y2Q0, Q8SQC1, Q9TR36, A0A0G2K1Q8, P16258, P41233, Q29449, A1A4J6, P53808, A2AAE1, Q4R5S9, Q90673, B9EJ86	2788	27	10670	1.9844306286200117	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0043652~engulfment of apoptotic cell	7	0.2343488449949782	0.012503062812818204	Q5GH73, Q49LS8, Q6DIB5, P07996, P92208, Q6RUV5	2788	9	10670	2.976645942930017	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0045324~late endosome to vacuole transport	7	0.2343488449949782	0.012503062812818204	Q8CGS4, O59745, Q5R605, Q7ZVB1, Q99570, Q6NVL7, Q6PBQ2	2788	9	10670	2.976645942930017	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0023035~CD40 signaling pathway	7	0.2343488449949782	0.012503062812818204	P70191, Q96EP0, Q8NFZ5, P39429, Q9Y4K3, Q924T7, Q99JG7	2788	9	10670	2.976645942930017	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0046825~regulation of protein export from nucleus	7	0.2343488449949782	0.012503062812818204	O14980, Q63285, Q62130, Q06124, Q90687	2788	9	10670	2.976645942930017	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0097401~synaptic vesicle lumen acidification	7	0.2343488449949782	0.012503062812818204	Q25532, Q5RCS8, Q8BVE3, Q4R761, Q9Z1G4, P50516, O54715	2788	9	10670	2.976645942930017	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	16	0.5356545028456646	0.012693051854103788	Q8TEY5, Q6NYI0, B3STU3, Q8IUR6, A0A061I403, Q06441, Q9TU03, Q6GQB9, Q923V4, Q9UBS3, Q6P073, Q27968, O89114, P10809, P07996, Q9NZJ5	2788	33	10670	1.8555714968914396	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0048167~regulation of synaptic plasticity	18	0.6026113157013726	0.013373536132912547	Q5H8C4, Q13972, Q10751, Q8BKX1, O08759, Q3UHA3, P12821, Q9Z1M7, Q9NYY3, Q4JIM4, Q9Y4G8, Q06507, Q03114, P35353, Q00535, P42859, Q9V9J3, P97292	2788	39	10670	1.7663613287716589	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	20	0.6695681285570807	0.013576951143961761	Q2KHZ8, Q8BK63, P60517, Q5ZHY5, O54928, O75832, P56399, A0A0G2JZ79, P17439, Q99P31, P54725, Q6AYT4, O88907, Q4R834, Q4JIM4, P63245, Q15370, Q9C0D3, Q9R1A8, Q9Y5A7	2788	45	10670	1.7009405388171528	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0016477~cell migration	47	1.5734851021091396	0.01373606332280768	Q61194, Q6GPF3, Q6NXC0, Q9UHB6, O43639, Q23023, Q6GMF8, Q00651, Q6NYB7, Q8IVF7, Q4H4B6, A2APV2, Q9V9J3, B0FYY4, Q8C3R1, Q15262, P07996, Q93008, P23443, P08962, A2AVA0, Q9EQH1, P21580, Q8BUJ9, P78333, P12606, Q8VI36, Q9Z2A0, Q62077, Q9PSX7, A0A0G2K344, Q61001, Q96JQ0, Q9JL04, A0A1D5NSM8, Q9H251, Q03114, Q66HL2, Q8IZE3, D3ZHV2, Q66HR2, Q66H76, P41743, Q6RUV5, P42336	2788	131	10670	1.3730874960298771	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	12	0.4017408771342484	0.013919264318232814	P04642, Q16611, A0A0G2JZ79, P48463, Q99497, Q01621, O08759, O60706, P91119, P09215	2788	22	10670	2.0875179340028693	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	35	1.1717442249748913	0.014065853314904057	Q19AZ8, O75689, Q8R4K8, P46196, B6ZK77, Q8AVJ9, P34884, Q54MC6, Q5ZMK5, Q8WXG9, P16066, Q91085, Q01621, Q8IZF6, O88278, O97817, Q9HAR2, P27987, Q9I9M5, P70191, Q8CJ12, B7ZCC9, Q5Y4N8, P18293, Q61382, P19221, O35161, Q9P0M4, P37198, P35353, Q02763, A6QLU6, Q13490, P22682, P47866	2788	92	10670	1.455968124259248	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	77	2.5778372949447603	0.015052182620852724	P60815, Q7TMR7, Q9VCA2, P70187, O15440, Q8JZR6, Q7ZX53, A0FKN5, Q12908, B0G143, P21129, E7F6F7, Q9CXB2, P16260, O15438, Q8BG39, Q6P2X9, Q6GNV7, Q68F72, P31646, Q6X893, P28573, Q0VGW6, A0A0G2K1Q8, Q54BU4, Q9TT16, Q28FF3, A0JMD4, A8WGF7, Q07817, Q8T674, Q9QYM0, Q96BD0, A1L1W9, Q95V25, Q5MB13, Q9VVH9, Q8BTY2, E9Q236, Q92959, B2GV36, Q761V0, Q6IP59, Q9R1X5, P48751, Q9NYB5, P55088, Q5R9A7, P34586, O60706, Q59I64, P57788, Q20591, Q09429, P08183, Q5RCN7, A4IHK6, Q1JQC1, A8DYE2, Q8R4P9, Q9NVA4, Q5HZE0, Q8AYS8, Q5T3U5, Q9Z1M7, Q86YT5, Q70EX6, Q3ZMH1, A4IIC5, Q0VCM6, Q6DCX5, Q1ZXJ0, Q8BY89, Q7T2B0, Q6DG36, Q8N357	2788	233	10670	1.264755143133355	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:1990253~cellular response to leucine starvation	6	0.2008704385671242	0.015630811013119146	Q9NQL2, Q06507, P58005, P15336, Q3T0T7, Q9Y6P5	2788	7	10670	3.2803853248616517	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0016485~protein processing	26	0.8704385671242049	0.015678291709912227	Q09PK2, Q6PZ02, Q9WTR0, P20918, Q9HCB6, Q9VQG2, Q5PQY6, Q80V42, P25723, Q62849, B5DEQ3, O35548, O15072, F1NV61, Q2T9J0, P54802, Q29611, Q00493, Q4JIM4, P15684, Q9WVM6, B0BM95, Q92542, Q9NQH7, Q5XJY4	2788	64	10670	1.5547659612625537	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	25	0.8369601606963508	0.01608442519735856	Q54CH1, P55143, Q3UVK0, Q9WTR6, P92208, Q9BXM7, P08761, P43353, P43354, Q60928, Q5ZLX2, P09215, Q9Z108, P47791, Q9Y6H1, O36032, P54802, P15336, Q8TCT9, Q4R834, O14618, Q06507, Q7SGY1, O35870, Q99497	2788	61	10670	1.56849025095844	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0051496~positive regulation of stress fiber assembly	14	0.4686976899899564	0.016191543265162006	Q8CFN2, Q924U1, Q8VI36, P34908, O95429, Q9PSX7, M3TYT0, Q66H76, Q6RUV5, Q4VCS5, P53667, Q594P2	2788	28	10670	1.9135581061692968	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0007169~cell surface receptor protein tyrosine kinase signaling pathway	24	0.8034817542684968	0.016467497040984387	G3V9H8, Q8C180, Q9EQH1, Q99M80, P0DV84, O93512, Q13905, O73791, P14234, Q06805, D2IYS2, P35590, Q06806, Q9VBW3, Q02763, Q26614, Q9V9J3, Q01621, O15146, O14522, P09324, Q06807, P0CY46	2788	58	10670	1.5836342947607975	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0006879~intracellular iron ion homeostasis	16	0.5356545028456646	0.017336336429285136	Q92859, P28271, P97798, Q9JHI9, P50516, Q91YE3, Q9W4P5, Q3SZB5, E7F6F7, Q5U2S1, Q54X73, Q6PDG8, Q53S33, Q90610, Q6INU7, O54715	2788	34	10670	1.8009958646299267	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0034446~substrate adhesion-dependent cell spreading	16	0.5356545028456646	0.017336336429285136	Q8VI36, Q61001, Q9H6X2, Q00174, Q63HQ0, Q00651, A2ARA8, Q6NYB7, Q02763, Q9DF58, P34908, Q66H76, Q9HB97, Q06807, Q6RUV5	2788	34	10670	1.8009958646299267	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	33	1.1047874121191832	0.01812250723846543	G3V9H8, Q19AZ8, A0A0G2JZ79, Q99571, Q90YK5, Q06124, P14234, Q9BXM7, P17945, Q9WVL6, Q9JJX6, Q9DDT2, P07996, O54748, Q03181, Q8CFN2, O08759, O73791, P19221, Q9Z2A0, A0A0G2K344, Q9VBW3, Q02763, Q99497, B9EJ86, O15146, O95429, P22682, Q06807, Q594P2, Q6RUV5, P42336	2788	87	10670	1.4516647701973977	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0042059~negative regulation of epidermal growth factor receptor signaling pathway	8	0.2678272514228323	0.018157249478023357	P37198, Q0P4S0, Q9V9J3, Q9Y4L5, P22682, P35992, Q6IRE4, X2JDY8	2788	12	10670	2.551410808225729	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0038061~non-canonical NF-kappaB signal transduction	8	0.2678272514228323	0.018157249478023357	Q3ULA2, Q9Z0H7, P39429, Q9R049, Q6F3J0, Q13490, P01125, Q9Y4K3	2788	12	10670	2.551410808225729	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0042761~very long-chain fatty acid biosynthetic process	8	0.2678272514228323	0.018157249478023357	Q6PC64, Q9GZR5, Q3S8M4, Q55C17, Q9NZ01, Q5ZJR8, Q9NYP7, Q6Y1H2	2788	12	10670	2.551410808225729	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	8	0.2678272514228323	0.018157249478023357	Q9GL24, P30205, Q5G267, Q95218, Q05585, Q8CHN8, Q60928, Q5G271	2788	12	10670	2.551410808225729	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0021697~cerebellar cortex formation	5	0.16739203213927017	0.018386089211758033	Q03114, Q00535, Q06124, Q91447, Q90687	2788	5	10670	3.827116212338594	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0051086~chaperone mediated protein folding independent of cofactor	5	0.16739203213927017	0.018386089211758033	Q6EE31, Q3ZBH0, Q4R6V2, Q3T0K2, Q5ZJK8	2788	5	10670	3.827116212338594	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0045026~plasma membrane fusion	5	0.16739203213927017	0.018386089211758033	Q06805, P35590, Q06806, P46459	2788	5	10670	3.827116212338594	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0033077~T cell differentiation in thymus	11	0.36826247070639434	0.01881098635676471	Q2KHZ8, P15919, Q5ZKP6, Q645M6, Q32LJ6, Q8QGX4, P34908, P17439, Q5ZMK5, Q99M87, Q07352	2788	20	10670	2.1049139167862267	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0045087~innate immune response	68	2.2765316370940742	0.02047662254838744	Q9H0E2, P81799, Q9V477, Q645M6, Q9Z0H7, F6R2G2, P34884, Q3ZCC3, Q64620, Q1LZD9, Q9Y4K3, Q9WUN2, P14234, Q9V9J3, A0A386CAB9, Q9NW08, P31722, Q68F72, Q9UGM3, Q5PQN5, O70165, Q8IWR1, Q60636, O75179, Q6J1I7, Q9NR30, A8Y5H7, Q05961, Q29599, Q0IIF7, Q922Y2, Q05B79, Q8CHN8, Q15399, Q5XJ85, Q91YT7, Q9UHD2, Q6F3J0, Q5R792, Q1RMT8, Q80VI1, Q5RBP9, Q9UDY8, Q9BQA9, P58682, Q01621, Q9ULY5, Q9NQC7, Q8TDB6, O95786, P39429, Q8R5F7, Q61382, B0FPE9, A5A6J9, O75594, Q8R151, Q9BUD6, Q9ESK9, Q5R9S8, Q8BK06, P01125, P08953, E1BD59, Q14166, P09324, Q9I9L7, Q9DBU3	2788	205	10670	1.2694824509220703	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0043122~regulation of canonical NF-kappaB signal transduction	12	0.4017408771342484	0.020492446004540185	P70191, Q90Z16, Q3ULA2, Q6DGF4, Q8NFZ5, Q5FWL3, Q61382, Q3ZCC3, Q9Z2A0, O08623, Q9Y4K3, Q99JG7	2788	23	10670	1.9967562846983968	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	13	0.43521928356210243	0.021680537592401107	O95786, Q8R5F7, Q06124, Q9UHD2, Q05961, Q9WUN2, Q29599, Q80VI1, P58682, Q9NW08, E1BD59, Q90687, Q9DBU3	2788	26	10670	1.9135581061692968	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0045672~positive regulation of osteoclast differentiation	9	0.3013056578506863	0.02242990460120795	Q3U145, Q04721, B8JK39, Q8N122, Q9Y4K3, Q8K4Q0	2788	15	10670	2.2962697274031565	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:2001234~negative regulation of apoptotic signaling pathway	9	0.3013056578506863	0.02242990460120795	O08873, Q00168, Q4JIM4, Q3MHH4, Q60HG7, P47897, Q5R8L2, P43354, Q9IA79	2788	15	10670	2.2962697274031565	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	19	0.6360897221292267	0.02281281556582502	P09917, P20918, Q3T0P6, P15336, Q9NYY3, Q4VCS5, Q06805, P35590, Q06806, P16066, Q02763, Q63085, Q09429, Q6P799, M3TYT0, Q99LI8, Q06807, P07996, P47866	2788	44	10670	1.6526183644189383	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	16	0.5356545028456646	0.023172660501128026	Q96EP0, Q0GGW5, Q9Z0H7, Q01063, Q62077, Q9Y4K3, D3ZIE4, Q4JIM4, Q9UDY8, Q5ZKP6, Q9UJZ1, Q01621, Q5RAR0, P34908, Q924T7, P42336	2788	35	10670	1.7495388399262146	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0045104~intermediate filament cytoskeleton organization	7	0.2343488449949782	0.02440114179348731	Q8BK63, Q91ZU6, P67963, Q03001, Q9UPN3, D3ZHV2, Q9QXS1	2788	10	10670	2.6789813486370155	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0140115~export across plasma membrane	7	0.2343488449949782	0.02440114179348731	Q9QYM0, P41233, Q9R1X5, P08183, O15440, Q5F364, E9Q236	2788	10	10670	2.6789813486370155	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0071340~skeletal muscle acetylcholine-gated channel clustering	7	0.2343488449949782	0.02440114179348731	Q9QYP1, Q13702, A5PJ65, O15146, Q99M87, Q8VI56, O75096	2788	10	10670	2.6789813486370155	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0031468~nuclear membrane reassembly	7	0.2343488449949782	0.02440114179348731	Q8CGS4, Q5R605, Q5ZK10, O75351, Q5XGW6, Q6PBQ2, Q4QQV8	2788	10	10670	2.6789813486370155	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	24	0.8034817542684968	0.025197102940951586	Q8N2Q7, Q95LD9, Q09472, Q8VBV4, Q16534, Q3ULA2, Q969H0, O08759, P51049, P18576, Q1LZD9, P11387, P41136, D3Z902, P63245, Q06507, Q03114, Q00535, P62142, A4II20, M3TYT0, Q93008, P43699	2788	60	10670	1.5308464849354375	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	32	1.0713090056913293	0.026520553113194685	Q92859, Q13797, P55088, Q08180, B8JK39, Q8WXG9, Q99JY8, Q00651, A2ARA8, Q4H4B6, Q9UQB3, P54939, B0FYY4, O88278, P26039, Q90610, Q9Y490, Q54F25, P12606, Q13905, P97798, Q2PZL6, O35161, Q96J84, Q4JIM4, Q8AV58, A2ALS5, Q8TDM6, Q5F464, P35331, P48059, O15943	2788	86	10670	1.4240432418004072	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0001889~liver development	27	0.9039169735520589	0.027415314992125503	Q14865, E9PSL7, E7F654, P11348, A4GTP4, O08696, P17945, Q03347, Q5ZKP6, Q66I21, P25325, O35604, P04642, Q90Y54, H2LBU8, P29147, P97532, Q99N34, Q5F363, A0A0G2K344, P54802, P15336, Q9ESK9, Q9HAU5, P07687, P42336	2788	70	10670	1.4761733961877435	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	12	0.4017408771342484	0.029089759803637948	Q07817, Q9NQL2, Q4R834, Q09472, Q62448, Q9Z2D0, Q6NZJ6, Q8N122, Q9WU25, Q63486, Q15751, Q8K4Q0	2788	24	10670	1.9135581061692968	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0031146~SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	18	0.6026113157013726	0.029556428750608526	Q8VBV4, E1BNS0, Q3ULA2, Q969H0, Q3TQF0, Q8QG64, Q3T0J1, Q0VD31, D3Z902, Q923V4, Q93034, Q9QZN1, Q9CZV8, Q8BK06, Q32LM4, Q5RB36, Q9NXK8	2788	42	10670	1.640192662430826	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	17	0.5691329092735186	0.030033199580580563	Q61554, Q03181, Q4G017, Q15848, Q8VDL4, P51910, Q1JP75, P51459, Q86VS8, Q05961, P50416, A0A0G2K344, Q29599, Q5RFI8, Q8C3R1, P42336	2788	39	10670	1.6682301438399	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0030497~fatty acid elongation	6	0.2008704385671242	0.03276752802848449	Q6PC64, Q9X248, Q55C17, Q9NZ01, Q9NYP7, Q6Y1H2	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	6	0.2008704385671242	0.03276752802848449	A0JP85, Q05B79, Q3UHC0, Q07352, Q60809, A5YKK6	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0034775~glutathione transmembrane transport	6	0.2008704385671242	0.03276752802848449	Q9QYM0, Q9R1X5, O15440, Q5F364, Q9WTR6, E9Q236	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0071233~cellular response to L-leucine	6	0.2008704385671242	0.03276752802848449	Q9NQL2, Q09472, P58005, Q8N122, Q8K4Q0, Q9Y6P5	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0046578~regulation of Ras protein signal transduction	6	0.2008704385671242	0.03276752802848449	P37198, O08696, Q13972, Q9Z200, Q32LJ6, Q8NFG4	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0032509~endosome transport via multivesicular body sorting pathway	6	0.2008704385671242	0.03276752802848449	Q8CGS4, Q5R605, Q7ZVB1, Q6PHU5, Q3T178, Q6NVL7	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:1902455~negative regulation of stem cell population maintenance	6	0.2008704385671242	0.03276752802848449	Q5ZMM5, P29374, Q3URK3, A6H737, E1C3U7, Q9UK53	2788	8	10670	2.8703371592539453	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	75	2.5108804820890525	0.03305962667068048	A0A0G2JZ79, Q8BTM8, P34884, Q02067, Q8QGX4, Q9NYY3, A2CI35, Q5NVI9, P17945, Q90593, Q9JIX5, Q9ESN9, P07996, P0CY46, Q03181, H2LBU8, Q60HG7, Q6DGF4, Q9JHI9, P18654, Q61321, Q9JL04, P37198, Q07817, Q4JIM4, O35115, Q02763, P42859, Q27968, P46379, Q5BKL8, Q13490, P10809, P21333, Q12841, O60706, Q8N2I9, Q99M87, Q9W3M3, P16444, P40189, Q6DG60, Q9UDY8, Q9Z2F6, Q5ZLP2, Q9NR09, P23443, O75832, Q60855, O00418, Q9JME2, P39429, C0HL13, Q45T69, Q9N0P9, A5A6J9, Q29611, O88907, Q9QX47, Q04721, P20749, Q9JI48, Q9NPF2, Q9ESK9, Q9HC24, O95429, P56273, P22682, P41743, Q5ZJU3	2788	234	10670	1.2266398116469852	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	9	0.3013056578506863	0.034775790356351644	P21129, Q60414, Q9CXB2, Q9NYB5, P59015, O15438, Q12908, Q70EX6, E9Q236	2788	16	10670	2.152752869440459	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0015804~neutral amino acid transport	9	0.3013056578506863	0.034775790356351644	Q0VCM6, Q9QXA6, A4IHK6, Q8BGK6, Q59I64, Q9WTR6, Q7YQK4, Q8K4D3, D3ZMM8	2788	16	10670	2.152752869440459	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	25	0.8369601606963508	0.03561913881725064	Q29RV1, Q5RKH6, X1WER2, Q13972, E9QAT4, Q8IUR6, Q869Z0, P48463, Q4ZIN3, Q9ES00, A0A061I403, Q06441, Q9Y4L1, P17676, Q9TU03, P17564, Q06507, P18847, Q9UBS3, Q9TZM3, Q9UMX0, Q5ZLX2, P07996, Q9NZJ5	2788	65	10670	1.4719677739763821	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	10	0.33478406427854035	0.03748384748212035	O76093, A0A0G2JZ79, Q99571, Q9JJX6, P20918, Q9Z2A0, Q62077, P07996, Q99LJ8, Q4VCS5	2788	19	10670	2.0142716907045233	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	10	0.33478406427854035	0.03748384748212035	Q9UPR0, O75038, Q6AZN6, Q61194, Q3USB7, Q62077, A0A0G2K344, Q99P84, P23443, P42336	2788	19	10670	2.0142716907045233	1.0	1.0	0.9978487506205527
GOTERM_BP_DIRECT	GO:0006488~dolichol-linked oligosaccharide biosynthetic process	10	0.33478406427854035	0.03748384748212035	Q96AA3, Q5R7A2, Q9H6U8, Q9Y672, Q92685, Q3TZM9, Q1JQ93, Q9R0Q9, Q5BKT4	2788	19	10670	2.0142716907045233	1.0	1.0	0.9978487506205527
