CM063253.1	sp	P07207	NOTCH_DROME	43.949	157	88	0	4620687	4620217	916	1072	2.31e-29	145
CM063253.1	sp	P07207	NOTCH_DROME	45.860	157	85	0	4620678	4620208	1156	1312	4.25e-29	144
CM063253.1	sp	P07207	NOTCH_DROME	36.667	270	159	9	4611534	4610749	1187	1452	4.86e-29	144
CM063253.1	sp	P07207	NOTCH_DROME	42.405	158	90	1	4632154	4631684	690	847	4.87e-29	124
CM063253.1	sp	P07207	NOTCH_DROME	37.037	54	32	1	4631684	4631529	848	901	4.87e-29	40.0
CM063253.1	sp	P07207	NOTCH_DROME	35.577	104	63	2	4629643	4629341	317	419	1.81e-28	71.2
CM063253.1	sp	P07207	NOTCH_DROME	44.156	77	41	1	4630022	4629798	188	264	1.81e-28	67.0
CM063253.1	sp	P07207	NOTCH_DROME	42.593	54	31	0	4629804	4629643	263	316	1.81e-28	44.3
CM063253.1	sp	P07207	NOTCH_DROME	45.098	102	55	1	4629643	4629338	588	688	3.95e-28	101
CM063253.1	sp	P07207	NOTCH_DROME	48.148	54	28	0	4629329	4629168	692	745	3.95e-28	60.1
CM063253.1	sp	P07207	NOTCH_DROME	42.771	166	92	2	4620699	4620211	413	578	1.15e-27	139
CM063253.1	sp	P07207	NOTCH_DROME	45.631	103	55	1	4629643	4629338	893	995	1.37e-27	98.2
CM063253.1	sp	P07207	NOTCH_DROME	48.214	56	29	0	4629329	4629162	999	1054	1.37e-27	61.6
CM063253.1	sp	P07207	NOTCH_DROME	46.602	103	55	0	4629643	4629335	1169	1271	3.21e-26	100
CM063253.1	sp	P07207	NOTCH_DROME	46.269	67	30	2	4629344	4629162	1265	1331	3.21e-26	55.1
CM063253.1	sp	P07207	NOTCH_DROME	45.455	165	87	2	4620699	4620214	871	1035	5.74e-26	134
CM063253.1	sp	P07207	NOTCH_DROME	44.554	101	56	0	4629643	4629341	512	612	9.92e-26	105
CM063253.1	sp	P07207	NOTCH_DROME	32.979	94	25	2	4629329	4629162	616	709	9.92e-26	47.8
CM063253.1	sp	P07207	NOTCH_DROME	41.071	112	63	1	4629673	4629338	925	1033	1.05e-25	97.1
CM063253.1	sp	P07207	NOTCH_DROME	51.786	56	27	0	4629329	4629162	1037	1092	1.05e-25	56.2
CM063253.1	sp	P07207	NOTCH_DROME	32.333	300	178	8	4616451	4615588	1098	1384	2.46e-25	132
CM063253.1	sp	P07207	NOTCH_DROME	37.600	250	142	8	4616352	4615633	124	369	2.59e-25	131
CM063253.1	sp	P07207	NOTCH_DROME	34.333	300	176	11	4616445	4615573	136	423	3.81e-25	131
CM063253.1	sp	P07207	NOTCH_DROME	28.986	207	99	2	4632148	4631672	1037	1243	4.74e-25	86.3
CM063253.1	sp	P07207	NOTCH_DROME	50.820	61	30	0	4632330	4632148	976	1036	4.74e-25	64.7
CM063253.1	sp	P07207	NOTCH_DROME	38.077	260	143	11	4616364	4615621	79	332	1.01e-24	129
CM063253.1	sp	P07207	NOTCH_DROME	47.115	104	53	1	4629643	4629338	1245	1348	1.09e-24	94.4
CM063253.1	sp	P07207	NOTCH_DROME	46.296	54	29	0	4629804	4629643	1191	1244	1.09e-24	55.5
CM063253.1	sp	P07207	NOTCH_DROME	48.333	120	62	0	4622578	4622219	671	790	1.17e-24	129
CM063253.1	sp	P07207	NOTCH_DROME	30.864	162	100	3	4632133	4631672	199	356	1.51e-24	72.4
CM063253.1	sp	P07207	NOTCH_DROME	40.000	55	33	0	4631678	4631514	355	409	1.51e-24	46.6
CM063253.1	sp	P07207	NOTCH_DROME	37.705	61	35	3	4632318	4632142	134	193	1.51e-24	39.7
CM063253.1	sp	P07207	NOTCH_DROME	37.838	37	22	1	4631523	4631416	446	482	1.51e-24	30.4
CM063253.1	sp	P07207	NOTCH_DROME	46.721	122	65	0	4622584	4622219	480	601	2.75e-24	128
CM063253.1	sp	P07207	NOTCH_DROME	45.098	102	56	0	4629643	4629338	777	878	3.07e-24	100
CM063253.1	sp	P07207	NOTCH_DROME	45.283	53	28	1	4629317	4629162	888	940	3.07e-24	47.4
CM063253.1	sp	P07207	NOTCH_DROME	47.934	121	63	0	4622584	4622222	745	865	3.59e-24	128
CM063253.1	sp	P07207	NOTCH_DROME	33.231	325	160	10	4616448	4615588	1222	1527	1.03e-23	126
CM063253.1	sp	P07207	NOTCH_DROME	52.066	121	57	1	4622584	4622222	594	713	1.84e-23	125
CM063253.1	sp	P07207	NOTCH_DROME	33.129	163	94	4	4632154	4631693	1196	1352	3.78e-23	73.2
CM063253.1	sp	P07207	NOTCH_DROME	40.299	67	29	2	4632324	4632154	1130	1195	3.78e-23	46.2
CM063253.1	sp	P07207	NOTCH_DROME	35.714	70	44	1	4631702	4631496	1389	1458	3.78e-23	45.1
CM063253.1	sp	P07207	NOTCH_DROME	49.020	102	52	0	4629643	4629338	1207	1308	4.86e-23	108
CM063253.1	sp	P07207	NOTCH_DROME	33.929	56	37	0	4629329	4629162	1314	1369	4.86e-23	36.2
CM063253.1	sp	P07207	NOTCH_DROME	39.381	226	125	9	4616274	4615630	67	291	7.07e-23	123
CM063253.1	sp	P07207	NOTCH_DROME	33.962	159	65	3	4632154	4631687	804	925	9.70e-23	82.8
CM063253.1	sp	P07207	NOTCH_DROME	53.846	52	24	0	4631684	4631529	965	1016	9.70e-23	60.5
CM063253.1	sp	P07207	NOTCH_DROME	43.750	160	86	4	4620684	4620214	343	501	1.81e-22	122
CM063253.1	sp	P07207	NOTCH_DROME	40.385	156	91	1	4620699	4620238	181	336	3.27e-22	121
CM063253.1	sp	P07207	NOTCH_DROME	41.748	103	58	2	4629646	4629344	1322	1424	3.52e-22	76.6
CM063253.1	sp	P07207	NOTCH_DROME	36.082	97	57	1	4630022	4629747	1194	1290	3.52e-22	64.7
CM063253.1	sp	P07207	NOTCH_DROME	38.788	165	98	1	4620702	4620217	220	384	3.97e-22	121
CM063253.1	sp	P07207	NOTCH_DROME	46.667	75	40	0	4630022	4629798	688	762	6.40e-22	78.2
CM063253.1	sp	P07207	NOTCH_DROME	38.356	73	42	1	4629804	4629586	761	830	6.40e-22	59.3
CM063253.1	sp	P07207	NOTCH_DROME	43.750	32	17	1	4630122	4630027	617	647	6.40e-22	23.1
CM063253.1	sp	P07207	NOTCH_DROME	41.566	166	93	3	4620702	4620217	1262	1427	7.25e-22	120
CM063253.1	sp	P07207	NOTCH_DROME	47.107	121	63	1	4622584	4622222	518	637	8.08e-22	120
CM063253.1	sp	P07207	NOTCH_DROME	46.667	120	64	0	4622584	4622225	631	750	8.94e-22	120
CM063253.1	sp	P07207	NOTCH_DROME	47.107	121	64	0	4622584	4622222	209	329	1.03e-21	119
CM063254.1	sp	Q14587	ZN268_HUMAN	47.164	670	336	4	14432259	14434268	271	922	0.0	605
CM063254.1	sp	Q14587	ZN268_HUMAN	46.615	650	331	3	14432262	14434172	300	946	3.57e-171	569
CM063254.1	sp	Q14587	ZN268_HUMAN	49.754	406	202	1	14431052	14432269	515	918	9.71e-106	377
CM063254.1	sp	Q14587	ZN268_HUMAN	48.463	423	211	2	14431052	14432305	403	823	1.23e-105	377
CM063254.1	sp	Q14587	ZN268_HUMAN	49.616	391	197	0	14431097	14432269	304	694	4.69e-100	360
CM063254.1	sp	Q14587	ZN268_HUMAN	45.057	435	238	1	14431058	14432362	487	920	1.33e-97	353
CM063254.1	sp	Q14587	ZN268_HUMAN	47.899	357	185	1	14431199	14432269	255	610	3.92e-86	319
CM063254.1	sp	Q14587	ZN268_HUMAN	39.542	306	138	1	14433495	14434271	198	503	1.67e-83	228
CM063254.1	sp	Q14587	ZN268_HUMAN	42.286	175	85	3	14434273	14434761	533	703	1.67e-83	118
CM063254.1	sp	Q14587	ZN268_HUMAN	42.292	253	139	3	14712255	14711497	557	802	4.01e-44	191
CM063254.1	sp	Q14587	ZN268_HUMAN	40.157	254	143	4	14712255	14711497	361	606	4.47e-42	184
CM063254.1	sp	Q14587	ZN268_HUMAN	39.024	287	162	5	14712342	14711497	440	718	1.28e-41	183
CM063254.1	sp	Q14587	ZN268_HUMAN	37.324	284	167	4	14712336	14711497	666	942	2.99e-40	179
CM063254.1	sp	Q14587	ZN268_HUMAN	35.395	291	171	5	14712342	14711491	580	860	9.11e-38	171
CM063254.1	sp	Q14587	ZN268_HUMAN	38.492	252	148	3	14712252	14711497	278	522	4.33e-37	168
CM063254.1	sp	Q14587	ZN268_HUMAN	37.500	200	124	1	14712096	14711497	268	466	4.46e-29	142
CM063254.1	sp	Q14587	ZN268_HUMAN	37.021	235	135	5	14712342	14711653	720	946	6.79e-26	132
CM063254.1	sp	Q14587	ZN268_HUMAN	44.706	170	78	3	14434273	14434746	673	838	1.70e-25	131
CM063254.1	sp	Q14587	ZN268_HUMAN	36.066	183	115	1	14712039	14711497	256	438	2.58e-25	130
CM063254.1	sp	Q14587	ZN268_HUMAN	44.643	168	81	2	14434273	14434746	309	474	3.39e-25	130
CM063254.1	sp	Q14587	ZN268_HUMAN	35.659	258	149	4	14434027	14434761	422	675	3.79e-25	130
CM063254.1	sp	Q14587	ZN268_HUMAN	40.449	178	98	1	14434273	14434782	645	822	1.81e-24	127
CM063254.1	sp	Q14587	ZN268_HUMAN	39.320	206	113	3	14434141	14434734	745	946	1.98e-24	127
CM063254.1	sp	Q14587	ZN268_HUMAN	45.882	170	76	3	14434273	14434746	561	726	8.82e-24	125
CM063254.1	sp	Q14587	ZN268_HUMAN	41.765	170	83	3	14434273	14434746	757	922	3.47e-23	123
CM063254.1	sp	Q14587	ZN268_HUMAN	42.135	178	81	4	14434273	14434761	337	507	9.45e-23	122
CM063254.1	sp	Q14587	ZN268_HUMAN	45.294	170	77	4	14434273	14434746	365	530	2.71e-22	120
CM063254.1	sp	Q14587	ZN268_HUMAN	50.769	65	32	0	20486087	20486281	558	622	4.45e-21	75.1
CM063254.1	sp	Q14587	ZN268_HUMAN	45.455	66	36	0	20486403	20486600	625	690	4.45e-21	62.4
CM063255.1	sp	P10394	POL4_DROME	27.595	1185	758	29	4590882	4587496	97	1237	1.66e-127	450
CM063255.1	sp	P10394	POL4_DROME	31.548	691	410	10	13686147	13688108	278	942	4.45e-116	370
CM063255.1	sp	P10394	POL4_DROME	31.746	126	86	0	13688161	13688538	965	1090	4.45e-116	85.1
CM063255.1	sp	P10394	POL4_DROME	30.942	669	414	14	1426043	1427998	97	734	4.21e-85	322
CM063255.1	sp	P10394	POL4_DROME	35.646	418	239	7	1071463	1070231	276	670	2.44e-77	275
CM063255.1	sp	P10394	POL4_DROME	40.323	62	36	1	1070222	1070040	673	734	2.44e-77	50.4
CM063255.1	sp	P10394	POL4_DROME	33.049	469	299	5	6951669	6953039	269	734	2.19e-67	267
CM063255.1	sp	P10394	POL4_DROME	27.756	753	486	15	749568	747430	503	1237	7.50e-66	262
CM063255.1	sp	P10394	POL4_DROME	34.323	303	189	3	1544581	1543697	301	601	4.02e-62	176
CM063255.1	sp	P10394	POL4_DROME	38.235	136	81	1	1543697	1543299	599	734	4.02e-62	99.0
CM063255.1	sp	P10394	POL4_DROME	34.766	256	158	3	12887994	12888761	494	740	6.10e-53	159
CM063255.1	sp	P10394	POL4_DROME	32.812	128	79	2	12887585	12887947	351	478	6.10e-53	85.1
CM063255.1	sp	P10394	POL4_DROME	30.324	432	281	6	19271205	19269952	310	735	2.21e-46	200
CM063255.1	sp	P10394	POL4_DROME	27.824	478	297	12	750827	749442	97	542	9.68e-43	188
CM063255.1	sp	P10394	POL4_DROME	32.523	329	209	3	3257062	3258024	314	637	2.51e-41	183
CM063255.1	sp	P10394	POL4_DROME	34.397	282	177	2	3917433	3916606	304	583	7.41e-38	172
CM063255.1	sp	P10394	POL4_DROME	29.412	357	241	6	20195073	20196137	890	1237	1.64e-37	171
CM063255.1	sp	P10394	POL4_DROME	35.484	248	155	4	3656131	3656871	496	739	9.26e-35	140
CM063255.1	sp	P10394	POL4_DROME	32.432	74	48	1	3655907	3656122	420	493	9.26e-35	43.1
CM063255.1	sp	P10394	POL4_DROME	28.947	342	228	7	1428413	1429429	908	1237	1.52e-33	158
CM063255.1	sp	P10394	POL4_DROME	35.859	198	109	7	10328497	10329048	271	464	3.98e-30	107
CM063255.1	sp	P10394	POL4_DROME	28.497	193	109	3	10329068	10329646	471	634	3.98e-30	60.1
CM063255.1	sp	P10394	POL4_DROME	27.989	368	222	9	3915643	3914594	890	1232	9.45e-29	142
CM063255.1	sp	P10394	POL4_DROME	26.781	351	239	9	6950466	6951497	896	1235	6.76e-28	139
CM063255.1	sp	P10394	POL4_DROME	26.724	348	237	8	1550854	1549829	900	1235	3.88e-27	137
CM063255.1	sp	P10394	POL4_DROME	26.724	348	237	8	1545907	1544882	900	1235	6.22e-27	136
CM063255.1	sp	P10394	POL4_DROME	25.140	358	222	7	1069746	1068703	892	1213	5.18e-23	123
CM063255.1	sp	P10394	POL4_DROME	25.688	327	227	5	12888974	12889909	908	1233	2.17e-22	121
CM063256.1	sp	Q6UPE0	CHDH_RAT	65.559	572	188	2	7292063	7290369	30	599	0.0	781
CM063257.1	sp	Q9JLC8	SACS_MOUSE	27.928	4243	2510	150	4967993	4956342	491	4544	0.0	1248
CM063257.1	sp	Q9JLC8	SACS_MOUSE	29.143	525	314	17	4965140	4963611	97	578	5.49e-44	193
CM063257.1	sp	Q9JLC8	SACS_MOUSE	30.983	468	279	17	4962053	4960734	89	540	3.78e-38	174
CM063257.1	sp	Q9JLC8	SACS_MOUSE	36.774	310	157	13	4968862	4967996	198	489	1.25e-35	166
CM063258.1	sp	P06603	TBA1_DROME	99.674	307	1	0	16802417	16803337	126	432	0.0	610
CM063258.1	sp	P06603	TBA1_DROME	86.047	86	12	0	16800628	16800885	2	87	4.32e-37	160
CM063259.1	sp	P07692	ACES_TORMA	47.280	478	240	4	15592724	15591303	35	504	6.64e-143	473
CM063259.1	sp	P07692	ACES_TORMA	42.331	489	272	3	10696598	10695144	23	505	3.92e-128	430
CM063259.1	sp	P07692	ACES_TORMA	43.711	318	170	2	11774089	11775033	193	504	1.19e-103	239
CM063259.1	sp	P07692	ACES_TORMA	52.632	171	76	4	11773589	11774098	29	195	1.19e-103	174
CM063260.1	sp	Q8J0F5	MLCB_PENCI	34.493	661	385	14	13112406	13114337	32	661	0.0	342
CM063260.1	sp	Q8J0F5	MLCB_PENCI	24.531	1545	969	55	13114379	13118554	676	2176	0.0	326
CM063260.1	sp	Q8J0F5	MLCB_PENCI	31.818	242	154	5	13118605	13119318	2195	2429	0.0	120
CM063260.1	sp	Q8J0F5	MLCB_PENCI	25.956	1491	932	42	6844183	6840107	38	1488	8.12e-123	427
CM063260.1	sp	Q8J0F5	MLCB_PENCI	26.613	124	78	4	6840050	6839715	1506	1628	8.12e-123	49.7
CM063260.1	sp	Q8J0F5	MLCB_PENCI	35.475	358	221	6	6838479	6837415	2056	2406	2.67e-70	182
CM063260.1	sp	Q8J0F5	MLCB_PENCI	37.209	129	78	2	6838847	6838470	1930	2058	2.67e-70	83.2
CM063260.1	sp	Q8J0F5	MLCB_PENCI	31.250	192	102	9	6839374	6838859	1741	1922	2.67e-70	57.8
CM063261.1	sp	Q08C75	VACHA_DANRE	61.702	470	161	6	14231750	14230347	27	479	0.0	595
CM063262.1	sp	P14381	YTX2_XENLA	35.121	951	589	13	6963996	6966812	1	935	1.77e-175	593
CM063262.1	sp	P14381	YTX2_XENLA	34.805	951	592	13	14007849	14010665	1	935	1.92e-174	590
CM063262.1	sp	P14381	YTX2_XENLA	28.619	898	596	16	10593539	10590927	2	881	2.89e-110	399
CM063262.1	sp	P14381	YTX2_XENLA	50.270	185	92	0	13703256	13702702	465	649	1.61e-71	200
CM063262.1	sp	P14381	YTX2_XENLA	41.758	91	51	1	13702703	13702431	650	738	1.61e-71	67.4
CM063262.1	sp	P14381	YTX2_XENLA	33.684	95	63	0	13703534	13703250	372	466	1.61e-71	59.7
CM063262.1	sp	P14381	YTX2_XENLA	33.553	304	194	4	14003757	14004656	641	940	1.75e-40	180
CM063262.1	sp	P14381	YTX2_XENLA	27.818	417	280	8	13708862	13707651	162	570	2.04e-33	157
CM063262.1	sp	P14381	YTX2_XENLA	30.000	270	175	4	13699521	13698748	2	269	9.48e-24	125
CM063262.1	sp	P14381	YTX2_XENLA	41.228	114	64	2	13698746	13698405	502	612	3.91e-23	85.5
CM063262.1	sp	P14381	YTX2_XENLA	22.500	160	115	3	13698385	13697912	619	771	3.91e-23	58.5
CM063263.1	sp	Q9JLC8	SACS_MOUSE	28.174	2300	1383	88	12109864	12116298	197	2382	0.0	719
CM063263.1	sp	Q9JLC8	SACS_MOUSE	22.699	652	392	25	12117900	12119651	2911	3518	0.0	105
CM063263.1	sp	Q9JLC8	SACS_MOUSE	33.333	150	75	5	12117439	12117849	2765	2902	0.0	76.6
CM063263.1	sp	Q9JLC8	SACS_MOUSE	44.578	83	43	2	12117036	12117281	2627	2707	0.0	71.6
CM063263.1	sp	Q9JLC8	SACS_MOUSE	46.032	63	33	1	12116848	12117036	2565	2626	0.0	64.3
CM063263.1	sp	Q9JLC8	SACS_MOUSE	62.162	37	14	0	12116735	12116845	2527	2563	0.0	48.1
CM063263.1	sp	Q9JLC8	SACS_MOUSE	25.694	144	96	5	12116322	12116741	2392	2528	0.0	39.3
CM063263.1	sp	Q9JLC8	SACS_MOUSE	46.875	32	17	0	12117320	12117415	2725	2756	0.0	30.4
CM063263.1	sp	Q9JLC8	SACS_MOUSE	27.248	734	432	26	12120451	12122436	3784	4487	2.84e-43	191
CM063263.1	sp	Q9JLC8	SACS_MOUSE	32.371	485	257	19	12113653	12115041	113	548	1.07e-38	175
CM063263.1	sp	Q9JLC8	SACS_MOUSE	24.617	914	548	35	12112309	12114924	2109	2923	3.87e-36	167
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.279	718	357	0	1152448	1154601	356	1073	0.0	736
CM063264.1	sp	A8MQ14	ZN850_HUMAN	51.466	682	331	0	1152448	1154493	244	925	0.0	722
CM063264.1	sp	A8MQ14	ZN850_HUMAN	51.036	676	331	0	1152448	1154475	412	1087	0.0	709
CM063264.1	sp	A8MQ14	ZN850_HUMAN	46.753	770	368	4	1152448	1154664	300	1058	0.0	707
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.951	810	443	2	9057890	9055482	203	1008	0.0	688
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.543	788	430	1	9057839	9055497	300	1087	0.0	685
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.263	809	448	2	9057890	9055485	231	1035	0.0	681
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.374	791	433	1	9057833	9055482	274	1064	0.0	678
CM063264.1	sp	A8MQ14	ZN850_HUMAN	45.590	737	377	4	9077321	9075180	273	1008	0.0	652
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.851	738	383	4	9077324	9075180	328	1064	0.0	632
CM063264.1	sp	A8MQ14	ZN850_HUMAN	45.570	711	372	3	9077324	9075234	300	1009	0.0	632
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.658	749	377	5	9077375	9075252	343	1087	0.0	627
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.828	721	394	2	9057890	9055749	371	1087	0.0	621
CM063264.1	sp	A8MQ14	ZN850_HUMAN	40.794	831	446	6	9057863	9055482	131	952	0.0	618
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.572	739	393	4	9077327	9075180	187	924	0.0	612
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.037	697	369	8	9110096	9108051	175	851	0.0	536
CM063264.1	sp	A8MQ14	ZN850_HUMAN	45.043	575	307	4	9109754	9108054	81	654	0.0	491
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.969	517	247	2	1090400	1091884	502	1018	0.0	488
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.677	495	253	1	1090400	1091884	586	1074	0.0	484
CM063264.1	sp	A8MQ14	ZN850_HUMAN	46.442	534	274	3	1090400	1091983	446	973	0.0	483
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.438	448	231	0	1090400	1091743	642	1089	0.0	455
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.737	358	187	4	9108039	9106969	688	1028	0.0	278
CM063264.1	sp	A8MQ14	ZN850_HUMAN	52.564	234	110	1	9108042	9107341	855	1087	0.0	253
CM063264.1	sp	A8MQ14	ZN850_HUMAN	45.020	251	138	0	1089661	1090413	396	646	0.0	229
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.548	248	140	0	1089661	1090404	340	587	0.0	218
CM063264.1	sp	A8MQ14	ZN850_HUMAN	46.957	230	122	0	1089715	1090404	274	503	0.0	218
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.290	231	131	0	1089712	1090404	189	419	0.0	199
CM063264.1	sp	A8MQ14	ZN850_HUMAN	35.938	64	32	1	1091920	1092111	1022	1076	0.0	37.7
CM063264.1	sp	A8MQ14	ZN850_HUMAN	37.097	62	38	1	1092007	1092192	986	1046	0.0	35.4
CM063264.1	sp	A8MQ14	ZN850_HUMAN	55.000	20	9	0	1092001	1092060	1068	1087	0.0	27.3
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.109	696	348	4	9060634	9058670	313	1008	1.71e-175	586
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.395	669	362	3	9060649	9058670	229	896	4.25e-173	579
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.478	670	337	3	9060574	9058670	283	952	7.91e-171	572
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.917	720	360	5	9077189	9075180	150	868	8.30e-171	572
CM063264.1	sp	A8MQ14	ZN850_HUMAN	49.245	331	167	1	1114234	1115226	260	589	4.83e-170	338
CM063264.1	sp	A8MQ14	ZN850_HUMAN	35.583	326	170	5	1115234	1116100	604	926	4.83e-170	190
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.029	138	80	0	1116087	1116500	950	1087	4.83e-170	127
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.553	698	350	4	9060643	9058670	371	1064	2.35e-169	568
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.962	665	350	3	9060643	9058685	427	1087	1.83e-168	565
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.881	670	360	3	9060643	9058670	203	868	2.63e-168	565
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.012	693	368	3	1119792	1121840	392	1074	4.47e-168	564
CM063264.1	sp	A8MQ14	ZN850_HUMAN	51.411	496	241	0	764012	762525	512	1007	1.22e-167	530
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.126	87	46	0	764269	764009	398	484	1.22e-167	91.3
CM063264.1	sp	A8MQ14	ZN850_HUMAN	40.741	27	16	0	762529	762449	1006	1032	1.22e-167	27.7
CM063264.1	sp	A8MQ14	ZN850_HUMAN	46.125	542	276	4	1090400	1091995	362	897	1.60e-167	478
CM063264.1	sp	A8MQ14	ZN850_HUMAN	40.845	213	123	2	1089772	1090404	124	335	1.60e-167	147
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.403	496	246	0	764012	762525	428	923	2.89e-167	523
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.126	87	46	0	764269	764009	314	400	2.89e-167	90.1
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.148	27	14	0	762529	762449	950	976	2.89e-167	33.5
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.605	496	245	0	764012	762525	568	1063	1.27e-166	521
CM063264.1	sp	A8MQ14	ZN850_HUMAN	45.745	94	51	0	764269	763988	482	575	1.27e-166	93.6
CM063264.1	sp	A8MQ14	ZN850_HUMAN	46.154	26	14	0	762529	762452	1062	1087	1.27e-166	30.4
CM063264.1	sp	A8MQ14	ZN850_HUMAN	49.275	552	280	0	1119792	1121447	280	831	1.67e-166	560
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.664	524	241	1	764012	762525	456	979	5.69e-166	526
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.126	87	46	0	764269	764009	342	428	5.69e-166	89.4
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.308	26	15	0	762526	762449	979	1004	5.69e-166	27.7
CM063264.1	sp	A8MQ14	ZN850_HUMAN	40.727	825	453	14	1172297	1174750	279	1074	1.69e-165	556
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.605	496	245	0	764012	762525	344	839	3.50e-165	528
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.529	85	48	0	764263	764009	260	344	3.50e-165	80.5
CM063264.1	sp	A8MQ14	ZN850_HUMAN	37.037	27	17	0	762529	762449	866	892	3.50e-165	31.2
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.732	552	283	0	1119792	1121447	252	803	5.32e-165	555
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.149	686	360	4	1119792	1121846	224	880	8.32e-165	555
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.270	637	348	1	9060559	9058670	176	812	7.89e-164	552
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.913	552	282	0	1119792	1121447	336	887	3.37e-163	550
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.732	552	283	0	1119792	1121447	364	915	7.19e-163	549
CM063264.1	sp	A8MQ14	ZN850_HUMAN	37.560	623	317	12	1131559	1133406	530	1087	4.17e-162	366
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.161	274	153	0	1130735	1131556	255	528	4.17e-162	241
CM063264.1	sp	A8MQ14	ZN850_HUMAN	49.798	496	249	0	764012	762525	372	867	5.35e-162	513
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.828	87	48	0	764269	764009	286	372	5.35e-162	84.0
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.148	27	14	0	762529	762449	894	920	5.35e-162	32.7
CM063264.1	sp	A8MQ14	ZN850_HUMAN	39.192	842	424	12	1172324	1174750	260	1046	7.10e-162	544
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.000	75	41	1	1172074	1172298	150	223	7.10e-162	63.2
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.158	665	347	7	9110015	9108054	290	934	2.63e-160	541
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.007	552	287	0	1119792	1121447	532	1083	4.87e-159	538
CM063264.1	sp	A8MQ14	ZN850_HUMAN	47.920	553	288	0	1119795	1121453	197	749	5.94e-159	538
CM063264.1	sp	A8MQ14	ZN850_HUMAN	48.794	539	276	0	1119840	1121456	184	722	8.31e-159	528
CM063264.1	sp	A8MQ14	ZN850_HUMAN	41.379	87	49	1	1121431	1121685	714	800	8.31e-159	68.2
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.531	657	328	6	9110015	9108054	458	1074	7.98e-158	534
CM063264.1	sp	A8MQ14	ZN850_HUMAN	44.109	662	339	8	9110006	9108054	405	1046	1.15e-157	534
CM063264.1	sp	A8MQ14	ZN850_HUMAN	43.561	629	327	6	9109913	9108051	383	991	2.37e-157	533
CM063264.1	sp	A8MQ14	ZN850_HUMAN	39.061	809	441	10	1172327	1174750	177	934	2.98e-157	533
CM063264.1	sp	A8MQ14	ZN850_HUMAN	39.130	828	464	14	1172297	1174753	195	991	3.30e-157	533
CM063264.1	sp	A8MQ14	ZN850_HUMAN	42.226	656	323	6	9109913	9108054	271	906	1.70e-156	530
CM063264.1	sp	A8MQ14	ZN850_HUMAN	49.631	542	272	1	1119822	1121447	151	691	4.14e-155	526
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.806	496	244	0	764012	762525	288	783	4.69e-155	526
CM063264.1	sp	A8MQ14	ZN850_HUMAN	50.202	496	247	0	764012	762525	260	755	2.63e-154	524
